months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,vehicle_id,location_id,zip_id,policy_id
377,53,839884,1996-09-02,IL,100/300,500,1693.63,0,452456,Female,Md,Craft-Repair,Kayaking,Unmarried,0,-64000,2015-02-17,Multi-Vehicle Collision,Front Collision,Total Loss,Fire,Wv,Hillsdale,5640 Embaracadero Lane,10,3,Yes,1,3,No,59040,6560,6560,45920,Saab,93,2015,0,Saab*93*2015,Hillsdale_Wv,452456,839884
154,37,241562,2010-01-28,IL,250/500,1000,2047.59,0,439269,Female,Md,Farming-Fishing,Dancing,Other-Relative,0,-67800,2015-01-09,Single Vehicle Collision,Rear Collision,Minor Damage,Other,Sc,Columbus,9610 Cherokee St,2,1,?,0,3,No,79530,14460,7230,57840,Accura,Mdx,2000,0,Accura*Mdx*2000,Columbus_Sc,439269,241562
166,34,405533,2014-10-03,OH,100/300,1000,1083.72,0,617774,Female,High School,Machine-Op-Inspct,Base-Jumping,Wife,65600,-68200,2015-02-09,Single Vehicle Collision,Side Collision,Total Loss,Other,Ny,Columbus,3550 Washington Ave,18,1,No,0,2,Yes,53680,4880,4880,43920,Honda,Crv,2005,0,Honda*Crv*2005,Columbus_Ny,617774,405533
298,46,667021,2007-05-02,OH,500/1000,1000,1138.42,6000000,477678,Male,Jd,Prof-Specialty,Dancing,Own-Child,36900,-55000,2015-02-16,Single Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Arlington,5277 Texas Lane,18,1,No,2,3,Yes,33550,3050,6100,24400,Volkswagen,Passat,2005,0,Volkswagen*Passat*2005,Arlington_Sc,477678,667021
235,42,511621,1990-09-22,IN,250/500,500,1072.62,0,444913,Female,Masters,Machine-Op-Inspct,Exercise,Husband,39900,-60200,2015-02-18,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Wv,Springfield,3654 Cherokee Ave,7,4,?,2,1,Yes,69100,6910,6910,55280,Toyota,Highlander,2006,0,Toyota*Highlander*2006,Springfield_Wv,444913,511621
172,35,476923,2004-09-19,IL,100/300,2000,1219.04,0,456602,Male,Md,Handlers-Cleaners,Paintball,Own-Child,63600,-68700,2015-01-11,Multi-Vehicle Collision,Rear Collision,Major Damage,Police,Oh,Hillsdale,7380 5th Hwy,19,3,?,2,0,No,79750,14500,14500,50750,Nissan,Pathfinder,1999,0,Nissan*Pathfinder*1999,Hillsdale_Oh,456602,476923
27,28,735822,1995-08-28,IN,100/300,2000,1371.78,0,451560,Male,Jd,Farming-Fishing,Polo,Other-Relative,0,-32500,2015-02-04,Multi-Vehicle Collision,Front Collision,Major Damage,Other,Pa,Riverwood,2539 Embaracadero Ridge,10,3,?,0,2,Yes,53600,5360,10720,37520,Audi,A5,2015,1,Audi*A5*2015,Riverwood_Pa,451560,735822
428,54,492745,2004-02-04,IN,100/300,2000,1506.21,0,453407,Male,Masters,Transport-Moving,Kayaking,Unmarried,0,-24400,2015-01-22,Multi-Vehicle Collision,Side Collision,Minor Damage,Fire,Ny,Riverwood,4693 Lincoln Hwy,16,3,No,1,0,?,76560,12760,6380,57420,Nissan,Ultima,2009,0,Nissan*Ultima*2009,Riverwood_Ny,453407,492745
99,32,130930,2014-07-23,IN,100/300,1000,1058.21,3000000,618655,Male,Jd,Craft-Repair,Golf,Unmarried,0,0,2015-01-10,Single Vehicle Collision,Front Collision,Total Loss,Fire,Ny,Arlington,2376 Sky Ridge,17,1,Yes,1,1,No,41130,4570,4570,31990,Dodge,Ram,1999,0,Dodge*Ram*1999,Arlington_Ny,618655,130930
107,26,261119,1997-03-21,IL,500/1000,2000,932.14,0,612550,Male,Md,Sales,Cross-Fit,Own-Child,40600,0,2015-01-10,Multi-Vehicle Collision,Rear Collision,Total Loss,Fire,Sc,Columbus,1273 Rock Lane,2,3,No,2,3,No,78650,14300,7150,57200,Audi,A3,1996,1,Audi*A3*1996,Columbus_Sc,612550,261119
272,41,280709,1991-05-06,OH,500/1000,2000,1608.34,0,466718,Female,Associate,Farming-Fishing,Reading,Own-Child,33300,-10600,2015-02-16,Single Vehicle Collision,Side Collision,Major Damage,Other,Ny,Springfield,8281 Lincoln Lane,19,1,?,1,1,?,71060,6460,12920,51680,Saab,92X,2010,0,Saab*92X*2010,Springfield_Ny,466718,280709
151,37,898573,1992-08-07,IN,500/1000,1000,1728.56,0,617947,Female,Masters,Farming-Fishing,Dancing,Own-Child,54000,0,2015-02-08,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Wv,Northbrook,6429 4th Hwy,0,1,Yes,1,1,?,38830,3530,3530,31770,Suburu,Legacy,1999,0,Suburu*Legacy*1999,Northbrook_Wv,617947,898573
249,43,547802,2013-09-03,IL,250/500,1000,1518.46,0,606238,Female,Md,Armed-Forces,Cross-Fit,Own-Child,0,0,2015-01-26,Single Vehicle Collision,Front Collision,Major Damage,Fire,Sc,Riverwood,2201 4th Lane,16,1,?,0,0,Yes,53500,5350,5350,42800,Saab,92X,2015,0,Saab*92X*2015,Riverwood_Sc,606238,547802
177,38,600845,2012-01-05,IL,100/300,2000,1540.19,0,463842,Female,College,Adm-Clerical,Skydiving,Other-Relative,0,-74500,2015-02-01,Single Vehicle Collision,Front Collision,Major Damage,Other,Va,Columbus,5506 Best St,20,1,Yes,2,0,No,73700,7370,7370,58960,Chevrolet,Silverado,2001,1,Chevrolet*Silverado*2001,Columbus_Va,463842,600845
190,40,390381,2007-01-27,OH,500/1000,2000,965.21,0,610354,Female,Jd,Exec-Managerial,Camping,Other-Relative,36900,-53700,2015-02-02,Parked Car,?,Trivial Damage,Nan,Sc,Hillsdale,8404 Embaracadero St,10,1,?,2,1,Yes,6300,630,630,5040,Nissan,Ultima,2001,0,Nissan*Ultima*2001,Hillsdale_Sc,610354,390381
174,36,629918,2005-10-14,IL,100/300,2000,1278.75,0,461328,Female,College,Tech-Support,Paintball,Own-Child,53200,-53800,2015-02-06,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Ny,Riverwood,2117 Lincoln Hwy,21,3,?,2,2,No,65400,10900,10900,43600,Dodge,Ram,2012,0,Dodge*Ram*2012,Riverwood_Ny,461328,629918
95,28,208298,1990-11-03,OH,250/500,1000,773.99,0,458727,Male,Associate,Armed-Forces,Board-Games,Other-Relative,0,-70300,2015-01-01,Vehicle Theft,?,Trivial Damage,Nan,Pa,Springfield,6359 MLK Ridge,3,1,Yes,1,2,No,3200,640,320,2240,Mercedes,E400,2014,0,Mercedes*E400*2014,Springfield_Pa,458727,208298
371,51,513099,2005-10-15,IN,500/1000,1000,1532.47,0,452587,Female,Associate,Tech-Support,Golf,Other-Relative,60300,-24700,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Ny,Arlington,9751 Sky Ridge,7,1,Yes,0,3,Yes,75400,7540,15080,52780,Dodge,Ram,2012,1,Dodge*Ram*2012,Arlington_Ny,452587,513099
2,28,184938,1999-05-22,IL,250/500,1000,1340.56,0,433184,Female,Jd,Machine-Op-Inspct,Golf,Not-In-Family,0,0,2015-01-17,Single Vehicle Collision,Side Collision,Minor Damage,Fire,Ny,Northbend,9020 Elm Ave,19,1,Yes,0,2,Yes,58140,6460,6460,45220,Saab,92X,2008,0,Saab*92X*2008,Northbend_Ny,433184,184938
269,44,187775,2002-12-21,OH,100/300,500,1297.75,4000000,451280,Female,Jd,Other-Service,Chess,Own-Child,0,-41400,2015-02-01,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Sc,Columbus,1830 Sky St,15,3,?,0,1,?,98670,15180,15180,68310,Chevrolet,Tahoe,2010,1,Chevrolet*Tahoe*2010,Columbus_Sc,451280,187775
101,27,326322,2007-02-10,IL,250/500,1000,433.33,0,603269,Male,Masters,Machine-Op-Inspct,Golf,Other-Relative,25900,0,2015-01-02,Parked Car,?,Minor Damage,Nan,Sc,Hillsdale,6067 Weaver Ridge,7,1,?,0,3,No,5900,1180,590,4130,Mercedes,E400,2009,0,Mercedes*E400*2009,Hillsdale_Sc,603269,326322
94,30,146138,2002-03-01,IN,250/500,2000,1025.54,0,442632,Female,High School,Armed-Forces,Paintball,Other-Relative,0,-52600,2015-02-20,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Nc,Arlington,1840 Embaracadero Ave,19,1,?,1,3,Yes,64100,6410,6410,51280,Chevrolet,Malibu,2001,0,Chevrolet*Malibu*2001,Arlington_Nc,442632,146138
117,28,336047,2003-04-21,OH,250/500,500,1264.77,0,447300,Female,Associate,Transport-Moving,Yachting,Unmarried,47500,-32500,2015-02-05,Multi-Vehicle Collision,Rear Collision,Total Loss,Fire,Sc,Springfield,4058 Tree Drive,13,2,Yes,0,1,?,55440,5040,10080,40320,Suburu,Forrestor,2009,1,Suburu*Forrestor*2009,Springfield_Sc,447300,336047
111,27,532330,2002-09-22,OH,250/500,500,1459.97,5000000,441783,Male,Md,Sales,Yachting,Other-Relative,0,0,2015-02-27,Multi-Vehicle Collision,Side Collision,Major Damage,Police,Sc,Northbend,4983 MLK Ridge,2,3,No,1,2,No,80850,7350,14700,58800,Ford,F150,2011,1,Ford*F150*2011,Northbend_Sc,441783,532330
242,40,118137,1998-02-10,OH,100/300,500,1238.65,0,468702,Female,High School,Transport-Moving,Bungie-Jumping,Husband,0,-44600,2015-01-27,Vehicle Theft,?,Trivial Damage,Police,Wv,Springfield,9744 Texas Drive,5,1,Yes,1,1,No,7480,680,680,6120,Saab,95,1998,0,Saab*95*1998,Springfield_Wv,468702,118137
440,61,212674,1992-09-01,OH,250/500,500,1050.76,0,467942,Male,Phd,Transport-Moving,Movies,Wife,41500,-70200,2015-01-26,Single Vehicle Collision,Side Collision,Major Damage,Fire,Oh,Riverwood,8821 Elm St,21,1,?,2,3,No,53640,5960,5960,41720,Nissan,Maxima,2004,1,Nissan*Maxima*2004,Riverwood_Oh,467942,212674
20,23,935596,1999-05-01,OH,500/1000,1000,1711.72,0,463678,Female,Jd,Tech-Support,Base-Jumping,Wife,0,0,2015-01-13,Multi-Vehicle Collision,Rear Collision,Major Damage,Fire,Sc,Northbrook,2886 Tree Ridge,21,3,No,2,2,No,63250,5750,11500,46000,Chevrolet,Tahoe,2002,1,Chevrolet*Tahoe*2002,Northbrook_Sc,463678,935596
461,57,737593,1997-12-19,IL,100/300,500,865.33,7000000,615220,Female,High School,Farming-Fishing,Golf,Own-Child,0,0,2015-01-14,Multi-Vehicle Collision,Side Collision,Major Damage,Ambulance,Ny,Hillsdale,5236 Weaver Drive,7,3,No,0,1,?,59040,9840,9840,39360,Dodge,Ram,1995,0,Dodge*Ram*1995,Hillsdale_Ny,615220,737593
208,36,812025,2000-06-18,IL,250/500,500,1153.49,0,432711,Male,Associate,Craft-Repair,Base-Jumping,Other-Relative,0,0,2015-02-22,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Sc,Arlington,5862 Apache Ridge,16,3,Yes,1,0,Yes,50500,10100,5050,35350,Accura,Tl,2004,0,Accura*Tl*2004,Arlington_Sc,432711,812025
279,43,168151,1995-04-24,OH,500/1000,2000,1281.25,0,463583,Male,Associate,Machine-Op-Inspct,Cross-Fit,Other-Relative,0,0,2015-01-17,Single Vehicle Collision,Side Collision,Major Damage,Police,Sc,Columbus,7859 4th Ridge,13,1,Yes,0,1,No,57690,6410,12820,38460,Mercedes,C300,2010,1,Mercedes*C300*2010,Columbus_Sc,463583,168151
244,40,594739,2006-06-16,IL,100/300,500,1342.8,0,439502,Female,Md,Sales,Base-Jumping,Husband,0,0,2015-02-02,Vehicle Theft,?,Trivial Damage,Police,Ny,Springfield,6259 Weaver St,2,1,Yes,1,3,Yes,5940,660,660,4620,Toyota,Camry,2014,0,Toyota*Camry*2014,Springfield_Ny,439502,594739
134,30,843227,2007-09-28,OH,250/500,2000,1443.32,0,613287,Female,Phd,Exec-Managerial,Dancing,Unmarried,0,0,2015-01-07,Multi-Vehicle Collision,Rear Collision,Major Damage,Fire,Sc,Northbend,9980 Lincoln Ave,19,3,?,0,2,Yes,47790,5310,5310,37170,Suburu,Impreza,1995,1,Suburu*Impreza*1995,Northbend_Sc,613287,843227
122,29,283925,1991-11-21,OH,250/500,1000,1629.94,0,620104,Female,Masters,Priv-House-Serv,Skydiving,Other-Relative,0,-47100,2015-02-02,Parked Car,?,Trivial Damage,Nan,Sc,Riverwood,7828 Cherokee Ave,17,1,?,0,1,No,3850,350,350,3150,Dodge,Neon,2014,0,Dodge*Neon*2014,Riverwood_Sc,620104,283925
156,31,475588,1996-09-21,IL,100/300,2000,1134.08,0,446895,Male,Phd,Other-Service,Reading,Husband,0,0,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Police,Nc,Arlington,5812 Oak St,3,1,?,2,0,?,59000,5900,5900,47200,Ford,Fusion,2013,1,Ford*Fusion*2013,Arlington_Nc,446895,475588
232,43,751905,2001-05-16,OH,250/500,500,1483.91,8000000,431531,Male,College,Machine-Op-Inspct,Golf,Husband,0,-33600,2015-01-18,Multi-Vehicle Collision,Rear Collision,Major Damage,Ambulance,Ny,Arlington,2318 Washington Hwy,17,3,No,0,1,?,70600,7060,14120,49420,Volkswagen,Passat,2013,1,Volkswagen*Passat*2013,Arlington_Ny,431531,751905
244,40,226725,1999-08-11,IN,500/1000,2000,1304.67,7000000,605408,Male,Masters,Armed-Forces,Base-Jumping,Other-Relative,0,-45000,2015-01-10,Multi-Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Hillsdale,8809 Flute St,5,3,?,1,1,?,61490,5590,11180,44720,Dodge,Ram,2001,0,Dodge*Ram*2001,Hillsdale_Sc,605408,226725
84,30,942504,2003-06-16,IL,500/1000,2000,1035.79,0,457551,Female,Md,Protective-Serv,Kayaking,Wife,44400,-51500,2015-01-30,Single Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Northbend,3184 Oak Ave,9,1,No,1,0,Yes,57640,5240,10480,41920,Volkswagen,Passat,2010,0,Volkswagen*Passat*2010,Northbend_Sc,457551,942504
394,57,395572,1999-03-30,IL,250/500,500,1401.2,0,619892,Female,High School,Craft-Repair,Movies,Own-Child,51500,0,2015-01-25,Vehicle Theft,?,Trivial Damage,Police,Nc,Hillsdale,6493 Lincoln Lane,9,1,No,1,0,No,6890,1060,1060,4770,Audi,A5,1999,0,Audi*A5*1999,Hillsdale_Nc,619892,395572
246,45,889883,1999-02-03,IL,250/500,1000,1665.45,0,445853,Male,Jd,Machine-Op-Inspct,Hiking,Wife,34400,-33100,2015-01-29,Multi-Vehicle Collision,Side Collision,Major Damage,Fire,Pa,Columbus,7162 Maple Ave,9,3,?,2,2,?,53280,11840,5920,35520,Toyota,Camry,2006,1,Toyota*Camry*2006,Columbus_Pa,445853,889883
35,29,818167,2011-08-25,IN,500/1000,2000,653.66,0,475483,Female,Jd,Handlers-Cleaners,Video-Games,Unmarried,52100,-46900,2015-02-24,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Sc,Springfield,5455 Tree Ridge,22,3,No,0,0,?,78300,15660,7830,54810,Bmw,X5,2009,0,Bmw*X5*2009,Springfield_Sc,475483,818167
156,37,277767,2010-06-28,OH,100/300,500,1080.13,0,606290,Male,Associate,Protective-Serv,Reading,Other-Relative,0,-61000,2015-01-04,Multi-Vehicle Collision,Rear Collision,Major Damage,Ambulance,Pa,Springfield,5778 Pine Ridge,15,3,Yes,0,3,No,41490,4610,4610,32270,Nissan,Pathfinder,2001,0,Nissan*Pathfinder*2001,Springfield_Pa,606290,277767
195,36,842618,2001-11-06,IN,100/300,2000,1346.18,0,611852,Female,Associate,Machine-Op-Inspct,Camping,Wife,57800,-53300,2015-02-25,Multi-Vehicle Collision,Front Collision,Total Loss,Fire,Sc,Hillsdale,3797 Solo Lane,14,3,Yes,2,3,Yes,68970,12540,6270,50160,Chevrolet,Tahoe,2007,0,Chevrolet*Tahoe*2007,Hillsdale_Sc,611852,842618
369,55,577810,2013-04-15,OH,250/500,2000,1589.54,0,444734,Male,College,Handlers-Cleaners,Camping,Husband,55400,0,2015-01-27,Multi-Vehicle Collision,Rear Collision,Minor Damage,Police,Va,Arlington,9373 Pine Hwy,6,3,?,2,0,Yes,85300,17060,8530,59710,Toyota,Highlander,2003,0,Toyota*Highlander*2003,Arlington_Va,444734,577810
271,40,873114,1995-12-07,IL,100/300,1000,1251.65,0,433683,Female,Associate,Other-Service,Camping,Wife,71200,0,2015-02-19,Parked Car,?,Minor Damage,Nan,Ny,Hillsdale,1365 Francis Ave,6,1,No,0,0,No,3080,560,280,2240,Audi,A3,2012,0,Audi*A3*2012,Hillsdale_Ny,433683,873114
332,47,994538,1991-11-01,IL,100/300,2000,1083.01,0,448882,Male,Md,Craft-Repair,Paintball,Other-Relative,91900,0,2015-01-31,Multi-Vehicle Collision,Front Collision,Major Damage,Police,Wv,Arlington,9239 Washington Ridge,22,4,Yes,2,0,?,71760,11040,11040,49680,Jeep,Grand Cherokee,2010,1,Jeep*Grand Cherokee*2010,Arlington_Wv,448882,994538
107,26,727792,2014-05-19,OH,100/300,500,974.59,0,466838,Female,Jd,Armed-Forces,Skydiving,Wife,62800,0,2015-01-18,Multi-Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Ny,Arlington,3416 Washington Drive,14,3,?,1,0,No,59700,11940,11940,35820,Nissan,Ultima,2002,0,Nissan*Ultima*2002,Arlington_Ny,466838,727792
217,39,522506,1992-03-15,IL,500/1000,2000,1399.85,0,605490,Female,Masters,Other-Service,Skydiving,Other-Relative,49900,-19800,2015-01-10,Multi-Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Columbus,1923 2nd Hwy,16,3,No,0,2,?,64920,10820,10820,43280,Ford,Fusion,1997,0,Ford*Fusion*1997,Columbus_Ny,605490,522506
243,43,367595,2006-02-03,IN,500/1000,500,1307.74,0,466137,Female,Associate,Machine-Op-Inspct,Board-Games,Own-Child,0,-75700,2015-01-28,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Sc,Riverwood,6451 1st Hwy,10,3,?,0,1,No,37530,4170,4170,29190,Jeep,Wrangler,2008,0,Jeep*Wrangler*2008,Riverwood_Sc,466137,367595
296,42,586104,2003-03-16,IN,250/500,2000,1219.27,0,466970,Male,Associate,Tech-Support,Paintball,Husband,53100,-63400,2015-02-16,Multi-Vehicle Collision,Side Collision,Total Loss,Ambulance,Wv,Columbus,1267 Francis Hwy,9,3,Yes,1,2,No,64080,7120,7120,49840,Saab,93,2012,0,Saab*93*2012,Columbus_Wv,466970,586104
264,41,424862,2002-10-16,OH,100/300,500,1411.3,0,474801,Male,Phd,Prof-Specialty,Cross-Fit,Unmarried,55600,0,2015-02-08,Single Vehicle Collision,Rear Collision,Minor Damage,Other,Pa,Northbrook,4158 Washington Lane,4,1,No,1,0,?,60390,10980,5490,43920,Bmw,M5,2004,1,Bmw*M5*2004,Northbrook_Pa,474801,424862
108,33,512813,1990-01-27,IL,100/300,2000,694.45,0,450703,Female,Jd,Armed-Forces,Exercise,Not-In-Family,0,0,2015-01-20,Multi-Vehicle Collision,Side Collision,Major Damage,Police,Wv,Northbend,3796 Cherokee Drive,6,3,?,0,1,Yes,64350,5850,11700,46800,Nissan,Pathfinder,2011,1,Nissan*Pathfinder*2011,Northbend_Wv,450703,512813
32,38,356768,2010-03-11,IL,100/300,500,1006.77,6000000,478172,Female,College,Other-Service,Sleeping,Own-Child,0,0,2015-02-06,Multi-Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Northbend,7434 Oak Hwy,15,3,Yes,2,1,Yes,70900,14180,7090,49630,Bmw,X6,1997,0,Bmw*X6*1997,Northbend_Sc,478172,356768
259,39,330506,1995-09-19,OH,250/500,1000,1422.36,0,604668,Female,Jd,Craft-Repair,Movies,Unmarried,0,-83900,2015-01-24,Multi-Vehicle Collision,Side Collision,Minor Damage,Fire,Pa,Columbus,5178 Weaver Hwy,12,3,No,1,3,?,46560,7760,7760,31040,Nissan,Ultima,2012,0,Nissan*Ultima*2012,Columbus_Pa,604668,330506
186,33,779075,2010-02-27,IN,100/300,1000,1348.32,0,469429,Female,Associate,Craft-Repair,Cross-Fit,Wife,37600,-37600,2015-01-14,Vehicle Theft,?,Trivial Damage,Police,Ny,Arlington,8477 Francis Hwy,3,1,No,2,1,?,4730,860,860,3010,Chevrolet,Malibu,2013,1,Chevrolet*Malibu*2013,Arlington_Ny,469429,779075
201,40,799501,1991-12-28,OH,250/500,2000,1315.56,0,471806,Female,Phd,Transport-Moving,Video-Games,Not-In-Family,0,0,2015-02-18,Vehicle Theft,?,Minor Damage,Police,Sc,Northbrook,7693 Britain Lane,14,1,Yes,0,0,Yes,6820,1240,1240,4340,Jeep,Grand Cherokee,2003,0,Jeep*Grand Cherokee*2003,Northbrook_Sc,471806,799501
436,58,987905,2002-04-30,OH,250/500,2000,1407.01,5000000,475705,Male,Phd,Tech-Support,Sleeping,Other-Relative,47400,-27600,2015-01-10,Single Vehicle Collision,Rear Collision,Major Damage,Police,Wv,Riverwood,3658 Rock Drive,10,1,?,0,2,?,59900,11980,5990,41930,Bmw,X5,1997,1,Bmw*X5*1997,Riverwood_Wv,475705,987905
189,36,967756,2007-04-28,OH,250/500,2000,1388.58,0,459122,Female,Md,Priv-House-Serv,Basketball,Own-Child,0,-49400,2015-02-13,Multi-Vehicle Collision,Side Collision,Major Damage,Police,Wv,Riverwood,2617 Andromedia Drive,17,3,?,1,3,Yes,79560,13260,13260,53040,Ford,Escape,2009,0,Ford*Escape*2009,Riverwood_Wv,459122,967756
105,33,830414,1996-07-08,IL,500/1000,500,1310.76,0,476737,Female,High School,Adm-Clerical,Kayaking,Not-In-Family,0,-40900,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Other,Va,Northbrook,9279 Oak Hwy,8,1,Yes,0,1,?,70290,12780,6390,51120,Accura,Mdx,2008,0,Accura*Mdx*2008,Northbrook_Va,476737,830414
163,31,127313,2002-04-01,IN,100/300,1000,1004.63,6000000,460359,Male,Jd,Priv-House-Serv,Hiking,Not-In-Family,26900,0,2015-01-07,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Sc,Hillsdale,3439 Andromedia Hwy,14,3,Yes,2,0,No,63910,5810,11620,46480,Suburu,Forrestor,1999,0,Suburu*Forrestor*1999,Hillsdale_Sc,460359,127313
219,40,786957,2006-10-29,OH,100/300,500,1134.91,0,452735,Female,Associate,Transport-Moving,Golf,Not-In-Family,68700,0,2015-01-29,Vehicle Theft,?,Trivial Damage,Nan,Sc,Riverwood,5901 Elm Drive,6,1,?,1,0,No,6400,640,640,5120,Toyota,Camry,1997,0,Toyota*Camry*1997,Riverwood_Sc,452735,786957
88,25,332892,2007-10-25,IN,250/500,1000,1194.0,0,613583,Female,Jd,Handlers-Cleaners,Movies,Husband,0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Sc,Northbrook,3982 Washington Hwy,6,1,Yes,1,2,Yes,66780,7420,7420,51940,Ford,Escape,2013,1,Ford*Escape*2013,Northbrook_Sc,613583,332892
40,39,448642,2001-03-28,IN,500/1000,1000,1248.25,4000000,605692,Female,College,Sales,Hiking,Own-Child,0,-33300,2015-02-01,Parked Car,?,Minor Damage,Police,Va,Northbrook,3376 5th Drive,8,1,No,0,2,?,8760,1460,1460,5840,Bmw,3 Series,2013,0,Bmw*3 Series*2013,Northbrook_Va,605692,448642
284,42,526039,1995-05-04,OH,100/300,500,1338.54,-1000000,438178,Male,Associate,Machine-Op-Inspct,Kayaking,Wife,0,0,2015-01-29,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,Nc,Arlington,3936 Tree Drive,13,1,Yes,0,1,?,94160,8560,17120,68480,Chevrolet,Malibu,1996,0,Chevrolet*Malibu*1996,Arlington_Nc,438178,526039
59,40,444422,2011-09-28,IL,250/500,2000,782.23,0,449221,Male,College,Protective-Serv,Golf,Other-Relative,64200,-32300,2015-02-06,Multi-Vehicle Collision,Front Collision,Total Loss,Ambulance,Oh,Springfield,6605 Tree Ave,0,3,?,0,2,No,51570,5730,11460,34380,Bmw,X5,2010,0,Bmw*X5*2010,Springfield_Oh,449221,444422
39,31,689500,2003-01-28,IL,250/500,2000,1366.9,0,459322,Female,High School,Handlers-Cleaners,Polo,Husband,0,-15700,2015-01-28,Multi-Vehicle Collision,Rear Collision,Major Damage,Fire,Nc,Northbend,3102 Apache St,14,3,?,1,0,No,52700,10540,10540,31620,Bmw,X6,2014,1,Bmw*X6*2014,Northbend_Nc,459322,689500
147,34,806081,2011-02-01,IL,500/1000,1000,1275.81,0,472657,Male,High School,Sales,Dancing,Wife,0,-48300,2015-01-21,Single Vehicle Collision,Side Collision,Minor Damage,Fire,Ny,Columbus,7756 Pine Hwy,13,1,Yes,2,2,?,101010,15540,15540,69930,Mercedes,Ml350,1998,0,Mercedes*Ml350*1998,Columbus_Ny,472657,806081
156,37,384618,1993-02-09,IN,250/500,500,1090.65,0,608331,Male,High School,Exec-Managerial,Golf,Unmarried,0,-51800,2015-01-16,Multi-Vehicle Collision,Rear Collision,Minor Damage,Police,Nc,Columbus,7142 5th Lane,16,4,?,1,2,Yes,53400,5340,5340,42720,Honda,Civic,2010,1,Honda*Civic*2010,Columbus_Nc,608331,384618
123,31,756459,2005-08-05,IN,250/500,500,1326.0,0,438546,Female,Associate,Prof-Specialty,Basketball,Wife,0,-54600,2015-02-17,Single Vehicle Collision,Side Collision,Total Loss,Fire,Sc,Northbrook,2914 Oak Drive,13,1,?,1,2,No,72120,12020,12020,48080,Mercedes,Ml350,2009,0,Mercedes*Ml350*2009,Northbrook_Sc,438546,756459
231,43,655787,2006-06-17,IL,250/500,2000,972.47,0,441981,Male,College,Protective-Serv,Reading,Wife,0,-58100,2015-02-01,Multi-Vehicle Collision,Front Collision,Minor Damage,Police,Pa,Hillsdale,6522 Apache Drive,15,3,Yes,2,2,Yes,77100,7710,15420,53970,Audi,A3,2010,0,Audi*A3*2010,Hillsdale_Pa,441981,655787
247,39,419954,1993-12-07,IL,100/300,500,806.31,0,602177,Female,College,Handlers-Cleaners,Dancing,Wife,0,0,2015-02-25,Parked Car,?,Trivial Damage,Police,Sc,Northbend,5279 Pine Ridge,3,1,?,2,3,?,3300,600,0,2700,Dodge,Ram,2003,0,Dodge*Ram*2003,Northbend_Sc,602177,419954
194,35,275092,2012-03-14,IL,500/1000,500,1416.24,0,441659,Female,Md,Adm-Clerical,Golf,Not-In-Family,0,0,2015-02-26,Parked Car,?,Minor Damage,Nan,Wv,Northbend,8078 Britain Hwy,7,1,Yes,1,0,?,5940,1080,540,4320,Nissan,Pathfinder,2003,0,Nissan*Pathfinder*2003,Northbend_Wv,441659,275092
119,27,515698,1997-08-05,IN,250/500,2000,1097.64,0,614812,Male,High School,Transport-Moving,Video-Games,Other-Relative,27100,0,2015-02-06,Multi-Vehicle Collision,Rear Collision,Major Damage,Other,Pa,Northbend,1133 Apache St,16,2,No,1,0,?,63720,7080,21240,35400,Accura,Tl,2006,0,Accura*Tl*2006,Northbend_Pa,614812,515698
259,43,132871,2009-07-05,IL,100/300,500,947.75,0,458470,Female,Masters,Farming-Fishing,Base-Jumping,Not-In-Family,0,-39300,2015-02-03,Vehicle Theft,?,Trivial Damage,Police,Sc,Riverwood,2873 Flute Ave,15,1,No,1,3,No,7680,1280,640,5760,Audi,A5,2008,0,Audi*A5*2008,Riverwood_Sc,458470,132871
